DATE,PM2.5,PM10,HCHO,TVOC,TEMP,HUMI,UNIT
2023-09-29 00:00:38, 7.5,13.0,0.06,0.25, 87, 48,F
2023-09-29 00:01:38, 7.5,12.8,0.06,0.27, 87, 48,F
2023-09-29 00:02:38, 6.8,12.0,0.06,0.25, 87, 47,F
2023-09-29 00:03:38, 7.6,13.4,0.06,0.23, 87, 46,F
2023-09-29 00:04:38, 8.2,14.4,0.06,0.23, 86, 46,F
2023-09-29 00:05:38, 7.0,11.9,0.06,0.24, 87, 47,F
2023-09-29 00:06:38, 6.9,12.4,0.06,0.24, 86, 47,F
2023-09-29 00:07:38, 7.0,12.8,0.06,0.24, 86, 48,F
2023-09-29 00:08:38, 6.9,12.1,0.06,0.23, 86, 46,F
2023-09-29 00:09:38, 7.8,13.7,0.05,0.23, 86, 46,F
2023-09-29 00:10:38, 8.1,14.2,0.06,0.24, 86, 46,F
2023-09-29 00:11:38, 6.9,12.1,0.06,0.24, 86, 47,F
2023-09-29 00:12:38, 7.0,12.3,0.06,0.24, 86, 47,F
2023-09-29 00:13:38, 7.2,12.9,0.06,0.24, 86, 47,F
2023-09-29 00:14:38, 6.8,11.8,0.06,0.24, 86, 47,F
2023-09-29 00:15:38, 7.1,12.6,0.06,0.24, 86, 48,F
2023-09-29 00:16:38, 6.9,12.0,0.06,0.24, 86, 47,F
2023-09-29 00:17:38, 6.5,11.2,0.06,0.24, 86, 47,F
2023-09-29 00:18:38, 6.9,11.9,0.06,0.25, 86, 47,F
2023-09-29 00:19:38, 6.8,12.1,0.05,0.22, 86, 47,F
2023-09-29 00:20:38, 7.2,12.6,0.05,0.22, 86, 47,F
2023-09-29 00:21:38, 6.8,11.9,0.05,0.23, 86, 47,F
2023-09-29 00:22:38, 7.0,12.5,0.05,0.22, 86, 47,F
2023-09-29 00:23:38, 6.6,11.5,0.05,0.22, 86, 47,F
2023-09-29 00:24:38, 7.1,12.6,0.05,0.22, 85, 47,F
2023-09-29 00:25:38, 7.1,12.7,0.05,0.22, 85, 47,F
2023-09-29 00:26:38, 6.8,11.8,0.05,0.22, 85, 47,F
2023-09-29 00:27:38, 6.7,11.7,0.05,0.22, 85, 47,F
2023-09-29 00:28:38, 7.1,12.5,0.05,0.22, 85, 47,F
2023-09-29 00:29:38, 7.1,12.4,0.05,0.23, 85, 47,F
2023-09-29 00:30:38, 7.1,12.5,0.05,0.22, 85, 47,F
2023-09-29 00:31:38, 6.5,11.3,0.05,0.22, 85, 48,F
2023-09-29 00:32:38, 6.8,11.8,0.05,0.21, 85, 47,F
2023-09-29 00:33:38, 6.3,10.9,0.05,0.21, 85, 47,F
2023-09-29 00:34:38, 6.6,11.4,0.05,0.21, 85, 47,F
2023-09-29 00:35:38, 7.7,13.8,0.05,0.23, 85, 47,F
