DATE,PM2.5,PM10,HCHO,TVOC,TEMP,HUMI,UNIT
2023-09-28 00:36:59, 1.9, 3.4,0.20,0.75, 26, 60,C
2023-09-28 00:37:59, 1.5, 2.5,0.21,0.78, 26, 59,C
2023-09-28 00:38:59, 1.1, 1.9,0.21,0.77, 26, 59,C
2023-09-28 00:39:59, 1.4, 2.4,0.20,0.76, 26, 58,C
2023-09-28 00:40:59, 1.2, 2.1,0.20,0.74, 26, 57,C
2023-09-28 00:41:59, 1.7, 2.2,0.19,0.73, 26, 57,C
2023-09-28 00:42:59, 1.5, 2.4,0.19,0.71, 26, 57,C
2023-09-28 00:43:59, 1.1, 1.9,0.18,0.70, 26, 56,C
2023-09-28 00:44:59, 1.0, 1.8,0.18,0.69, 26, 56,C
2023-09-28 00:45:59, 1.0, 1.8,0.17,0.68, 26, 55,C
2023-09-28 00:46:59, 1.0, 1.6,0.17,0.67, 26, 55,C
2023-09-28 00:47:59, 0.9, 1.4,0.16,0.65, 26, 55,C
2023-09-28 00:48:59, 0.8, 1.4,0.16,0.64, 26, 54,C
2023-09-28 00:49:59, 1.0, 1.8,0.15,0.63, 26, 54,C
2023-09-28 00:50:59, 1.0, 1.9,0.15,0.62, 26, 54,C
2023-09-28 00:51:59, 1.1, 1.9,0.15,0.61, 26, 53,C
2023-09-28 00:52:59, 1.2, 2.1,0.14,0.60, 26, 53,C
2023-09-28 00:53:59, 0.9, 1.6,0.14,0.60, 26, 54,C
2023-09-28 00:54:59, 0.9, 1.6,0.14,0.59, 26, 54,C
2023-09-28 00:55:59, 1.1, 1.6,0.13,0.59, 26, 53,C
2023-09-28 00:56:59, 0.9, 1.6,0.13,0.58, 27, 53,C
2023-09-28 00:57:59, 1.1, 1.8,0.13,0.57, 27, 52,C
2023-09-28 00:58:59, 1.2, 2.2,0.12,0.56, 27, 52,C
2023-09-28 00:59:59, 1.2, 2.1,0.12,0.55, 27, 52,C
2023-09-28 01:00:59, 1.3, 2.3,0.12,0.54, 27, 51,C
2023-09-28 01:01:59, 1.2, 2.1,0.11,0.53, 27, 51,C
2023-09-28 01:02:59, 1.3, 2.3,0.11,0.53, 27, 51,C
2023-09-28 01:03:59, 1.4, 2.4,0.11,0.52, 27, 51,C
2023-09-28 01:04:59, 1.2, 2.0,0.11,0.52, 27, 51,C
2023-09-28 01:05:59, 1.1, 1.9,0.10,0.51, 27, 50,C
2023-09-28 01:06:59, 1.3, 2.3,0.10,0.51, 27, 50,C
2023-09-28 01:07:59, 1.6, 2.8,0.10,0.50, 27, 50,C
2023-09-28 01:08:59, 1.5, 2.5,0.10,0.49, 27, 50,C
2023-09-28 01:09:59, 1.3, 2.2,0.10,0.48, 27, 50,C
2023-09-28 01:10:59, 1.7, 2.8,0.10,0.47, 27, 50,C
2023-09-28 01:11:59, 1.6, 2.6,0.09,0.46, 27, 49,C
2023-09-28 01:12:59, 1.3, 2.0,0.09,0.45, 27, 49,C
2023-09-28 01:13:59, 1.3, 2.3,0.09,0.44, 27, 49,C
2023-09-28 01:14:59, 1.9, 3.4,0.09,0.44, 27, 49,C
2023-09-28 01:15:59, 1.3, 2.4,0.09,0.42, 27, 49,C
2023-09-28 01:16:59, 1.6, 2.8,0.09,0.41, 27, 49,C
2023-09-28 01:17:59, 1.5, 2.7,0.08,0.41, 27, 48,C
2023-09-28 01:18:59, 1.4, 2.3,0.08,0.40, 27, 49,C
2023-09-28 01:19:59, 1.4, 2.4,0.08,0.39, 27, 49,C
2023-09-28 01:20:59, 1.7, 3.1,0.08,0.40, 27, 49,C
2023-09-28 01:21:59, 2.1, 3.7,0.08,0.41, 27, 50,C
2023-09-28 01:22:59, 1.8, 3.0,0.08,0.41, 27, 50,C
2023-09-28 01:23:59, 1.8, 3.1,0.08,0.40, 27, 50,C
