DATE,PM2.5,PM10,HCHO,TVOC,TEMP,HUMI,UNIT
2023-07-25 00:00:17, 1.3, 2.2,0.03,0.12, 29, 47,C
2023-07-25 00:01:17, 1.2, 2.1,0.03,0.12, 29, 47,C
2023-07-25 00:02:17, 1.2, 2.0,0.03,0.12, 29, 47,C
2023-07-25 00:03:17, 1.1, 1.9,0.03,0.13, 29, 47,C
2023-07-25 00:04:17, 1.3, 2.3,0.03,0.13, 29, 47,C
2023-07-25 00:05:17, 1.0, 1.7,0.03,0.13, 29, 47,C
2023-07-25 00:06:17, 1.2, 2.2,0.03,0.13, 29, 47,C
2023-07-25 00:07:17, 1.0, 1.7,0.03,0.13, 29, 47,C
2023-07-25 00:08:17, 1.1, 1.8,0.03,0.12, 29, 47,C
2023-07-25 00:09:17, 1.2, 2.1,0.03,0.13, 29, 47,C
2023-07-25 00:10:17, 1.1, 1.9,0.03,0.13, 29, 47,C
2023-07-25 00:11:17, 1.1, 2.1,0.04,0.14, 29, 48,C
2023-07-25 00:12:17, 1.3, 2.3,0.04,0.14, 29, 48,C
2023-07-25 00:13:17, 1.2, 1.9,0.04,0.14, 29, 48,C
2023-07-25 00:14:17, 1.1, 1.9,0.03,0.14, 29, 48,C
2023-07-25 00:15:17, 1.3, 2.2,0.04,0.15, 29, 49,C
2023-07-25 00:16:17, 1.2, 2.1,0.04,0.14, 29, 49,C
2023-07-25 00:17:17, 1.3, 2.4,0.04,0.14, 29, 49,C
2023-07-25 00:18:17, 1.5, 2.3,0.04,0.14, 29, 49,C
2023-07-25 00:19:17, 1.0, 1.8,0.04,0.14, 29, 50,C
2023-07-25 00:20:17, 1.0, 1.7,0.04,0.14, 29, 50,C
2023-07-25 00:21:17, 1.1, 2.0,0.04,0.14, 29, 50,C
2023-07-25 00:22:17, 0.9, 1.5,0.03,0.12, 29, 48,C
2023-07-25 00:23:17, 0.9, 1.5,0.02,0.10, 29, 48,C
2023-07-25 00:24:17, 1.0, 1.9,0.03,0.10, 29, 47,C
2023-07-25 00:25:17, 1.2, 1.9,0.03,0.11, 29, 48,C
2023-07-25 00:26:17, 1.0, 1.9,0.03,0.11, 29, 47,C
2023-07-25 00:27:17, 1.2, 2.1,0.03,0.11, 29, 47,C
2023-07-25 00:28:17, 1.0, 1.8,0.03,0.11, 29, 47,C
2023-07-25 00:29:17, 0.9, 1.6,0.03,0.11, 29, 47,C
2023-07-25 00:30:17, 1.2, 2.0,0.03,0.11, 29, 46,C
2023-07-25 00:31:17, 0.8, 1.3,0.03,0.11, 29, 47,C
2023-07-25 00:32:17, 1.1, 2.0,0.03,0.12, 29, 47,C
2023-07-25 00:33:17, 1.2, 2.0,0.03,0.13, 29, 47,C
