DATE,PM2.5,PM10,HCHO,TVOC,TEMP,HUMI,UNIT
2023-09-17 00:22:12, 1.9, 3.2,0.04,0.14, 26, 52,C
2023-09-17 00:23:12, 2.2, 3.8,0.04,0.14, 26, 52,C
2023-09-17 00:24:12, 2.2, 3.9,0.03,0.14, 27, 51,C
2023-09-17 00:25:12, 2.0, 3.5,0.03,0.13, 27, 51,C
2023-09-17 00:26:12, 2.1, 3.7,0.03,0.13, 27, 50,C
2023-09-17 00:27:12, 1.9, 3.3,0.03,0.13, 27, 50,C
2023-09-17 00:28:12, 2.1, 3.8,0.03,0.13, 27, 50,C
2023-09-17 00:29:12, 3.0, 3.4,0.03,0.13, 27, 50,C
2023-09-17 00:30:12,18.9,21.0,0.03,0.12, 27, 49,C
2023-09-17 00:31:12,12.0,14.0,0.03,0.12, 27, 50,C
2023-09-17 00:32:12, 3.1, 4.8,0.03,0.13, 27, 49,C
2023-09-17 00:33:12, 2.2, 3.5,0.03,0.12, 28, 49,C
2023-09-17 00:34:12, 3.0, 4.3,0.03,0.12, 28, 49,C
2023-09-17 00:35:12, 2.5, 4.1,0.03,0.12, 28, 49,C
2023-09-17 00:36:12, 1.8, 2.9,0.03,0.12, 28, 49,C
2023-09-17 00:37:12, 2.0, 3.4,0.03,0.12, 28, 48,C
2023-09-17 00:38:12, 2.4, 3.8,0.03,0.12, 28, 48,C
2023-09-17 00:39:12, 2.1, 3.5,0.03,0.12, 28, 48,C
2023-09-17 00:40:12, 2.2, 3.8,0.03,0.13, 28, 48,C
2023-09-17 00:41:12, 1.9, 3.3,0.03,0.12, 28, 48,C
2023-09-17 00:42:12, 2.2, 3.6,0.03,0.13, 28, 48,C
2023-09-17 00:43:12, 2.5, 4.3,0.03,0.13, 28, 48,C
2023-09-17 00:44:12, 2.2, 3.4,0.03,0.13, 28, 48,C
2023-09-17 00:45:12, 2.0, 3.3,0.03,0.13, 28, 48,C
2023-09-17 00:46:12, 2.3, 3.9,0.03,0.13, 28, 48,C
2023-09-17 00:47:12, 2.6, 4.5,0.03,0.13, 28, 48,C
2023-09-17 00:48:12, 2.1, 3.5,0.03,0.13, 28, 48,C
2023-09-17 00:49:12, 2.1, 3.6,0.03,0.13, 28, 48,C
2023-09-17 00:50:12, 2.3, 4.0,0.03,0.13, 28, 48,C
2023-09-17 00:51:12, 2.1, 3.6,0.03,0.13, 28, 48,C
2023-09-17 00:52:12, 2.2, 3.9,0.03,0.13, 28, 48,C
2023-09-17 00:53:12, 2.3, 4.1,0.03,0.12, 28, 48,C
2023-09-17 00:54:12, 2.4, 4.3,0.03,0.13, 28, 48,C
2023-09-17 00:55:12, 2.3, 4.0,0.03,0.13, 28, 48,C
2023-09-17 00:56:12, 2.1, 3.7,0.03,0.13, 28, 48,C
2023-09-17 00:57:12, 2.1, 3.8,0.03,0.13, 28, 48,C
2023-09-17 00:58:12, 2.0, 3.5,0.03,0.13, 28, 47,C
2023-09-17 00:59:12, 2.3, 4.1,0.03,0.12, 28, 47,C
2023-09-17 01:00:12, 2.2, 3.7,0.03,0.12, 28, 47,C
2023-09-17 01:01:12, 2.4, 4.1,0.03,0.13, 28, 47,C
2023-09-17 01:02:12, 2.3, 4.1,0.03,0.13, 28, 47,C
2023-09-17 01:03:12, 2.3, 4.1,0.03,0.13, 28, 48,C
2023-09-17 01:04:12, 2.6, 4.3,0.03,0.13, 28, 48,C
2023-09-17 01:05:12, 2.8, 5.0,0.03,0.14, 28, 48,C
2023-09-17 01:06:12, 2.4, 4.0,0.04,0.14, 28, 48,C
2023-09-17 01:07:12, 2.0, 3.3,0.03,0.12, 28, 47,C
2023-09-17 01:08:12, 2.2, 3.7,0.03,0.12, 28, 47,C
2023-09-17 01:09:12, 1.8, 3.1,0.03,0.13, 28, 47,C
2023-09-17 01:10:12, 2.4, 4.1,0.03,0.13, 28, 47,C
2023-09-17 01:11:12, 2.2, 3.8,0.03,0.13, 28, 47,C
2023-09-17 01:12:12, 2.3, 4.0,0.03,0.13, 28, 47,C
2023-09-17 01:13:12, 2.5, 4.5,0.03,0.13, 28, 47,C
2023-09-17 01:14:12, 2.2, 3.8,0.03,0.13, 28, 47,C
2023-09-17 01:15:12, 2.8, 5.0,0.03,0.13, 28, 48,C
2023-09-17 01:16:12, 3.0, 4.7,0.03,0.13, 28, 48,C
2023-09-17 01:17:12, 2.4, 4.0,0.03,0.13, 28, 48,C
2023-09-17 01:18:13, 2.5, 4.5,0.03,0.13, 28, 48,C
2023-09-17 01:19:13, 3.1, 5.5,0.03,0.13, 28, 48,C
2023-09-17 01:20:13, 3.0, 5.3,0.03,0.13, 28, 48,C
