DATE,PM2.5,PM10,HCHO,TVOC,TEMP,HUMI,UNIT
2023-09-19 01:27:53, 0.4, 0.8,0.02,0.09, 25, 58,C
2023-09-19 01:28:53, 0.3, 0.6,0.02,0.04, 25, 57,C
2023-09-19 01:29:53, 0.4, 0.7,0.02,0.04, 25, 56,C
2023-09-19 01:30:53, 0.1, 0.2,0.02,0.04, 25, 56,C
2023-09-19 01:31:53, 0.2, 0.3,0.02,0.08, 25, 55,C
2023-09-19 01:32:53, 0.1, 0.3,0.02,0.09, 25, 55,C
2023-09-19 01:33:53, 0.2, 0.3,0.02,0.09, 26, 55,C
2023-09-19 01:34:53, 0.2, 0.3,0.02,0.09, 26, 55,C
2023-09-19 01:35:53, 0.2, 0.4,0.02,0.10, 26, 55,C
2023-09-19 01:36:53, 0.2, 0.3,0.02,0.10, 26, 55,C
2023-09-19 01:37:53, 0.1, 0.2,0.02,0.10, 26, 54,C
2023-09-19 01:38:53, 0.2, 0.2,0.02,0.10, 26, 54,C
2023-09-19 01:39:53, 0.1, 0.2,0.02,0.10, 26, 54,C
2023-09-19 01:40:53, 0.2, 0.2,0.02,0.10, 26, 54,C
2023-09-19 01:41:53, 0.2, 0.2,0.02,0.10, 26, 53,C
2023-09-19 01:42:53, 0.1, 0.2,0.02,0.10, 26, 53,C
2023-09-19 01:43:53, 0.2, 0.2,0.02,0.10, 26, 53,C
2023-09-19 01:44:53, 0.2, 0.4,0.03,0.10, 26, 53,C
2023-09-19 01:45:53, 0.2, 0.3,0.03,0.10, 26, 53,C
2023-09-19 01:46:53, 0.3, 0.6,0.02,0.10, 26, 53,C
2023-09-19 01:47:53, 0.3, 0.4,0.03,0.10, 26, 53,C
2023-09-19 01:48:53, 0.2, 0.4,0.02,0.10, 26, 53,C
2023-09-19 01:49:53, 0.2, 0.4,0.03,0.10, 26, 52,C
2023-09-19 01:50:53, 0.2, 0.3,0.03,0.10, 26, 52,C
2023-09-19 01:51:53, 0.1, 0.2,0.03,0.10, 26, 52,C
2023-09-19 01:52:53, 0.1, 0.1,0.03,0.10, 26, 52,C
2023-09-19 01:53:53, 0.3, 0.5,0.03,0.10, 26, 52,C
2023-09-19 01:54:53, 0.2, 0.3,0.03,0.10, 26, 52,C
2023-09-19 01:55:53, 0.1, 0.2,0.03,0.10, 26, 51,C
2023-09-19 01:56:53, 0.1, 0.3,0.03,0.10, 26, 51,C
2023-09-19 01:57:53, 0.2, 0.2,0.03,0.10, 26, 51,C
2023-09-19 01:58:53, 0.2, 0.3,0.03,0.10, 26, 51,C
2023-09-19 01:59:53, 0.1, 0.3,0.03,0.10, 26, 51,C
2023-09-19 02:00:53, 0.2, 0.4,0.03,0.10, 26, 51,C
2023-09-19 02:01:53, 0.1, 0.2,0.03,0.10, 26, 51,C
2023-09-19 02:02:53, 0.2, 0.3,0.03,0.10, 26, 51,C
2023-09-19 02:03:53, 0.1, 0.2,0.03,0.10, 26, 51,C
2023-09-19 02:04:53, 0.1, 0.2,0.03,0.10, 26, 51,C
2023-09-19 02:05:53, 0.1, 0.2,0.03,0.10, 26, 50,C
2023-09-19 02:06:53, 0.1, 0.1,0.03,0.10, 26, 50,C
2023-09-19 02:07:53, 0.1, 0.2,0.03,0.10, 27, 50,C
2023-09-19 02:08:53, 0.2, 0.3,0.03,0.10, 26, 50,C
2023-09-19 02:09:53, 0.2, 0.4,0.03,0.10, 26, 50,C
2023-09-19 02:10:53, 0.2, 0.3,0.03,0.10, 26, 50,C
2023-09-19 02:11:53, 0.2, 0.3,0.03,0.10, 26, 50,C
2023-09-19 02:12:53, 0.1, 0.1,0.03,0.10, 26, 50,C
2023-09-19 02:13:53, 0.1, 0.2,0.03,0.10, 26, 50,C
2023-09-19 02:14:53, 0.2, 0.3,0.03,0.10, 26, 50,C
2023-09-19 02:15:53, 0.1, 0.1,0.03,0.10, 26, 50,C
2023-09-19 02:16:53, 0.2, 0.3,0.03,0.10, 26, 50,C
2023-09-19 02:17:53, 0.2, 0.4,0.03,0.11, 26, 50,C
2023-09-19 02:18:53, 0.2, 0.3,0.03,0.10, 26, 49,C
2023-09-19 02:19:53, 0.2, 0.4,0.03,0.10, 26, 49,C
2023-09-19 02:20:53, 0.1, 0.2,0.03,0.10, 26, 49,C
2023-09-19 02:21:53, 0.1, 0.2,0.03,0.11, 26, 49,C
2023-09-19 02:22:53, 0.1, 0.2,0.03,0.11, 26, 49,C
2023-09-19 02:23:53, 0.1, 0.2,0.03,0.11, 26, 49,C
2023-09-19 02:24:53, 0.1, 0.2,0.03,0.11, 26, 49,C
2023-09-19 02:25:53, 0.1, 0.2,0.03,0.10, 26, 49,C
2023-09-19 02:26:53, 0.1, 0.2,0.03,0.11, 26, 49,C
2023-09-19 02:27:53, 0.1, 0.2,0.03,0.11, 26, 49,C
2023-09-19 02:28:53, 0.1, 0.2,0.03,0.10, 26, 49,C
2023-09-19 02:29:53, 0.1, 0.2,0.03,0.10, 26, 49,C
2023-09-19 02:30:53, 0.2, 0.3,0.03,0.10, 26, 49,C
2023-09-19 02:31:53, 0.1, 0.2,0.03,0.11, 26, 49,C
2023-09-19 02:32:53, 0.1, 0.2,0.03,0.10, 26, 49,C
