DATE,PM2.5,PM10,HCHO,TVOC,TEMP,HUMI,UNIT
2023-07-28 00:00:17, 1.7, 3.0,0.02,0.10, 29, 44,C
2023-07-28 00:01:17, 1.5, 2.7,0.02,0.10, 29, 44,C
2023-07-28 00:02:17, 1.4, 2.4,0.02,0.10, 29, 44,C
2023-07-28 00:03:17, 1.6, 2.6,0.02,0.10, 29, 44,C
2023-07-28 00:04:17, 1.5, 2.5,0.02,0.10, 29, 44,C
2023-07-28 00:05:17, 1.5, 2.6,0.02,0.10, 29, 44,C
2023-07-28 00:06:17, 1.7, 3.0,0.02,0.10, 29, 44,C
2023-07-28 00:07:17, 1.6, 2.9,0.02,0.10, 29, 44,C
2023-07-28 00:08:17, 1.8, 3.3,0.02,0.10, 29, 44,C
2023-07-28 00:09:17, 1.3, 2.1,0.02,0.10, 29, 44,C
2023-07-28 00:10:17, 1.8, 3.0,0.02,0.10, 29, 44,C
2023-07-28 00:11:17, 1.6, 2.8,0.02,0.10, 29, 44,C
2023-07-28 00:12:17, 1.3, 2.2,0.02,0.10, 29, 44,C
2023-07-28 00:13:17, 1.9, 3.4,0.02,0.10, 29, 44,C
2023-07-28 00:14:17, 1.5, 2.7,0.02,0.10, 29, 44,C
2023-07-28 00:15:17, 1.5, 2.7,0.02,0.10, 29, 44,C
2023-07-28 00:16:17, 1.6, 2.9,0.02,0.10, 29, 44,C
2023-07-28 00:17:17, 1.8, 3.1,0.02,0.10, 29, 44,C
2023-07-28 00:18:17, 1.5, 2.7,0.02,0.10, 29, 44,C
2023-07-28 00:19:17, 1.7, 2.9,0.02,0.10, 29, 44,C
2023-07-28 00:20:17, 1.4, 2.4,0.02,0.09, 29, 44,C
2023-07-28 00:21:17, 1.8, 3.3,0.02,0.09, 29, 44,C
2023-07-28 00:22:17, 1.6, 2.7,0.02,0.09, 29, 44,C
2023-07-28 00:23:17, 1.7, 2.9,0.02,0.09, 29, 44,C
2023-07-28 00:24:17, 1.8, 3.4,0.02,0.09, 29, 44,C
2023-07-28 00:25:17, 1.9, 3.4,0.02,0.09, 29, 44,C
2023-07-28 00:26:17, 1.6, 2.9,0.02,0.09, 29, 44,C
2023-07-28 00:27:17, 1.7, 3.0,0.02,0.09, 29, 44,C
2023-07-28 00:28:17, 1.5, 2.2,0.02,0.10, 29, 45,C
2023-07-28 00:29:17, 1.7, 3.0,0.02,0.10, 29, 45,C
2023-07-28 00:30:17, 1.6, 2.7,0.02,0.10, 29, 45,C
2023-07-28 00:31:17, 1.6, 2.9,0.03,0.10, 29, 45,C
2023-07-28 00:32:17, 1.8, 3.2,0.03,0.10, 29, 45,C
2023-07-28 00:33:17, 1.6, 2.8,0.03,0.11, 29, 46,C
2023-07-28 00:34:17, 1.5, 2.5,0.03,0.11, 29, 45,C
2023-07-28 00:35:17, 1.8, 3.2,0.03,0.11, 29, 46,C
2023-07-28 00:36:17, 1.8, 3.0,0.03,0.12, 29, 46,C
2023-07-28 00:37:17, 1.6, 2.6,0.03,0.13, 29, 47,C
2023-07-28 00:38:17, 1.8, 3.0,0.03,0.12, 29, 47,C
2023-07-28 00:39:17, 1.5, 2.5,0.03,0.12, 29, 47,C
2023-07-28 00:40:17, 1.4, 2.4,0.03,0.12, 29, 47,C
2023-07-28 00:41:17, 1.8, 3.1,0.03,0.12, 29, 48,C
2023-07-28 00:42:17, 1.9, 3.2,0.03,0.12, 29, 48,C
2023-07-28 00:43:17, 1.7, 2.9,0.03,0.13, 29, 48,C
2023-07-28 00:44:17, 1.7, 3.0,0.03,0.11, 29, 49,C
2023-07-28 00:45:17, 1.9, 3.4,0.03,0.12, 29, 48,C
2023-07-28 00:46:17, 1.9, 3.4,0.03,0.11, 29, 49,C
2023-07-28 00:47:17, 1.9, 3.5,0.03,0.12, 29, 49,C
2023-07-28 00:48:17, 1.6, 2.8,0.03,0.10, 29, 48,C
2023-07-28 00:49:17, 1.7, 3.1,0.02,0.09, 29, 47,C
2023-07-28 00:50:17, 1.5, 2.6,0.02,0.09, 29, 47,C
2023-07-28 00:51:17, 1.6, 3.0,0.02,0.09, 29, 47,C
2023-07-28 00:52:17, 1.6, 2.8,0.02,0.09, 29, 47,C
2023-07-28 00:53:17, 1.6, 2.7,0.02,0.09, 29, 47,C
2023-07-28 00:54:17, 1.8, 3.1,0.02,0.09, 29, 46,C
2023-07-28 00:55:17, 1.5, 2.6,0.02,0.09, 29, 46,C
2023-07-28 00:56:17, 1.7, 3.0,0.02,0.09, 29, 46,C
2023-07-28 00:57:17, 1.6, 2.8,0.02,0.09, 29, 46,C
2023-07-28 00:58:17, 1.8, 3.0,0.02,0.09, 29, 46,C
2023-07-28 00:59:17, 1.6, 2.6,0.02,0.09, 29, 46,C
2023-07-28 01:00:17, 1.8, 3.1,0.02,0.09, 29, 46,C
2023-07-28 01:01:17, 1.8, 3.4,0.02,0.09, 29, 46,C
2023-07-28 01:02:17, 1.8, 3.1,0.02,0.09, 29, 46,C
2023-07-28 01:03:17, 1.7, 3.1,0.02,0.09, 29, 46,C
2023-07-28 01:04:17, 1.7, 3.1,0.02,0.09, 29, 45,C
2023-07-28 01:05:17, 1.8, 3.2,0.02,0.09, 29, 45,C
2023-07-28 01:06:17, 1.6, 2.8,0.02,0.09, 29, 45,C
2023-07-28 01:07:17, 2.0, 3.6,0.02,0.09, 29, 45,C
2023-07-28 01:08:17, 1.5, 2.6,0.02,0.09, 29, 45,C
2023-07-28 01:09:17, 1.7, 2.9,0.02,0.09, 29, 45,C
2023-07-28 01:10:17, 1.6, 2.8,0.02,0.09, 29, 45,C
2023-07-28 01:11:17, 1.4, 2.5,0.02,0.09, 29, 45,C
2023-07-28 01:12:17, 1.9, 3.3,0.02,0.09, 29, 45,C
2023-07-28 01:13:17, 1.5, 2.4,0.02,0.09, 29, 45,C
2023-07-28 01:14:17, 1.7, 3.1,0.02,0.09, 29, 45,C
2023-07-28 01:15:17, 1.6, 2.9,0.02,0.09, 29, 45,C
2023-07-28 01:16:17, 1.7, 2.9,0.02,0.09, 29, 45,C
2023-07-28 01:17:17, 2.3, 4.1,0.02,0.09, 29, 45,C
2023-07-28 01:18:17, 1.6, 2.6,0.02,0.09, 29, 45,C
2023-07-28 01:19:17, 1.8, 2.9,0.02,0.09, 29, 45,C
2023-07-28 01:20:17, 1.5, 2.8,0.02,0.09, 29, 45,C
2023-07-28 01:21:17, 1.7, 3.0,0.02,0.09, 29, 45,C
2023-07-28 01:22:17, 1.3, 2.2,0.02,0.09, 29, 45,C
2023-07-28 01:23:17, 1.3, 2.2,0.02,0.09, 29, 45,C
2023-07-28 01:24:17, 1.7, 3.0,0.02,0.09, 29, 45,C
2023-07-28 01:25:17, 1.5, 2.7,0.02,0.09, 29, 45,C
2023-07-28 01:26:17, 1.4, 2.5,0.02,0.09, 29, 45,C
2023-07-28 01:27:17, 1.4, 2.6,0.02,0.09, 29, 45,C
2023-07-28 01:28:17, 1.5, 2.7,0.02,0.09, 29, 45,C
2023-07-28 01:29:17, 1.3, 2.3,0.02,0.09, 29, 45,C
2023-07-28 01:30:17, 1.6, 2.6,0.02,0.10, 29, 45,C
2023-07-28 01:31:17, 1.4, 2.5,0.02,0.10, 29, 45,C
2023-07-28 01:32:17, 1.7, 3.0,0.03,0.10, 29, 45,C
2023-07-28 01:33:17, 1.3, 2.1,0.02,0.10, 29, 45,C
2023-07-28 01:34:17, 1.2, 2.0,0.03,0.10, 29, 45,C
2023-07-28 01:35:17, 1.6, 2.8,0.03,0.10, 29, 45,C
2023-07-28 01:36:17, 1.4, 2.6,0.03,0.11, 29, 46,C
2023-07-28 01:37:17, 1.3, 2.3,0.03,0.11, 29, 46,C
2023-07-28 01:38:17, 1.2, 2.0,0.03,0.11, 29, 46,C
2023-07-28 01:39:17, 1.7, 3.0,0.03,0.11, 29, 46,C
2023-07-28 01:40:17, 1.7, 3.0,0.03,0.11, 29, 46,C
2023-07-28 01:41:17, 1.6, 2.9,0.03,0.11, 29, 46,C
2023-07-28 01:42:17, 1.2, 2.1,0.03,0.11, 29, 46,C
