DATE,PM2.5,PM10,HCHO,TVOC,TEMP,HUMI,UNIT
2023-07-29 00:00:32, 1.5, 2.3,0.03,0.12, 28, 48,C
2023-07-29 00:01:32, 1.1, 2.0,0.03,0.12, 28, 48,C
2023-07-29 00:02:32, 1.5, 2.6,0.03,0.12, 28, 48,C
2023-07-29 00:03:32, 1.5, 2.7,0.03,0.12, 28, 48,C
2023-07-29 00:04:32, 1.8, 3.3,0.03,0.12, 28, 48,C
2023-07-29 00:05:32, 1.6, 2.8,0.03,0.12, 28, 48,C
2023-07-29 00:06:32, 1.6, 2.6,0.03,0.12, 28, 48,C
2023-07-29 00:07:32, 1.5, 2.6,0.03,0.12, 28, 48,C
2023-07-29 00:08:32, 1.9, 3.2,0.03,0.12, 28, 48,C
2023-07-29 00:09:32, 1.5, 2.5,0.03,0.12, 28, 48,C
2023-07-29 00:10:32, 1.5, 2.5,0.03,0.12, 28, 47,C
2023-07-29 00:11:32, 1.4, 2.5,0.03,0.12, 28, 48,C
2023-07-29 00:12:32, 1.4, 2.4,0.03,0.12, 28, 47,C
2023-07-29 00:13:32, 1.4, 2.2,0.03,0.12, 28, 47,C
2023-07-29 00:14:32, 1.6, 2.7,0.03,0.12, 28, 47,C
2023-07-29 00:15:32, 1.3, 2.1,0.03,0.12, 28, 47,C
2023-07-29 00:16:32, 1.3, 2.2,0.03,0.11, 28, 47,C
2023-07-29 00:17:32, 1.7, 2.9,0.03,0.11, 28, 47,C
2023-07-29 00:18:32, 1.9, 3.2,0.03,0.11, 28, 48,C
2023-07-29 00:19:32, 1.9, 2.9,0.03,0.12, 28, 48,C
2023-07-29 00:20:32, 2.6, 3.6,0.03,0.12, 27, 48,C
2023-07-29 00:21:32, 5.0, 6.1,0.03,0.12, 27, 48,C
2023-07-29 00:22:32, 7.8, 8.5,0.03,0.12, 27, 48,C
2023-07-29 00:23:32,12.1,12.7,0.03,0.12, 27, 48,C
2023-07-29 00:24:32,18.9,19.7,0.03,0.12, 27, 48,C
2023-07-29 00:25:32,27.5,28.3,0.03,0.12, 27, 48,C
2023-07-29 00:26:32,31.3,32.5,0.03,0.12, 27, 48,C
2023-07-29 00:27:32,23.8,24.9,0.03,0.12, 27, 48,C
2023-07-29 00:28:32, 4.6, 8.0,0.03,0.12, 27, 48,C
2023-07-29 00:29:32, 1.2, 2.1,0.03,0.12, 27, 48,C
2023-07-29 00:30:32, 1.2, 2.0,0.03,0.12, 27, 48,C
2023-07-29 00:31:32, 1.3, 2.3,0.03,0.12, 27, 48,C
2023-07-29 00:32:32, 1.4, 2.5,0.03,0.12, 27, 49,C
2023-07-29 00:33:32, 1.3, 2.3,0.03,0.12, 27, 49,C
2023-07-29 00:34:32, 1.3, 2.0,0.03,0.12, 27, 48,C
2023-07-29 00:35:32, 1.2, 1.9,0.03,0.12, 27, 48,C
2023-07-29 00:36:32, 1.1, 1.9,0.03,0.11, 27, 48,C
2023-07-29 00:37:32, 1.3, 2.3,0.03,0.11, 27, 49,C
2023-07-29 00:38:32, 1.1, 1.8,0.03,0.12, 27, 49,C
2023-07-29 00:39:32, 1.0, 1.5,0.03,0.12, 27, 49,C
2023-07-29 00:40:32, 1.1, 2.0,0.03,0.11, 27, 49,C
2023-07-29 00:41:32, 1.0, 1.8,0.03,0.11, 27, 49,C
2023-07-29 00:42:32, 1.0, 1.7,0.03,0.11, 27, 49,C
2023-07-29 00:43:32, 1.3, 2.3,0.03,0.11, 27, 49,C
2023-07-29 00:44:32, 1.1, 2.0,0.03,0.11, 27, 49,C
2023-07-29 00:45:32, 0.8, 1.2,0.03,0.11, 26, 49,C
2023-07-29 00:46:32, 1.2, 2.2,0.03,0.11, 26, 49,C
2023-07-29 00:47:32, 1.2, 2.2,0.03,0.13, 26, 49,C
2023-07-29 00:48:32, 1.0, 1.8,0.03,0.11, 27, 49,C
2023-07-29 00:49:32, 1.1, 2.0,0.03,0.11, 27, 49,C
2023-07-29 00:50:32, 1.1, 1.8,0.03,0.11, 27, 48,C
2023-07-29 00:51:32, 1.3, 2.3,0.03,0.11, 27, 48,C
2023-07-29 00:52:32, 1.3, 2.3,0.03,0.11, 27, 48,C
2023-07-29 00:53:32, 1.2, 2.0,0.03,0.11, 27, 48,C
2023-07-29 00:54:32, 1.2, 2.0,0.03,0.11, 27, 48,C
2023-07-29 00:55:32, 1.1, 1.9,0.03,0.11, 27, 48,C
2023-07-29 00:56:32, 1.1, 2.0,0.03,0.11, 27, 49,C
2023-07-29 00:57:32, 1.0, 1.5,0.03,0.11, 27, 49,C
2023-07-29 00:58:32, 1.2, 2.0,0.03,0.12, 27, 49,C
2023-07-29 00:59:32, 1.2, 2.0,0.03,0.12, 27, 49,C
2023-07-29 01:00:32, 1.1, 2.0,0.03,0.12, 27, 49,C
2023-07-29 01:01:32, 0.9, 1.5,0.03,0.13, 27, 50,C
2023-07-29 01:02:32, 1.2, 2.2,0.03,0.13, 27, 51,C
2023-07-29 01:03:32, 1.1, 1.9,0.03,0.13, 27, 50,C
2023-07-29 01:04:32, 1.1, 2.0,0.03,0.13, 27, 51,C
2023-07-29 01:05:32, 1.0, 1.7,0.03,0.13, 27, 50,C
2023-07-29 01:06:32, 1.0, 1.7,0.03,0.13, 27, 51,C
2023-07-29 01:07:32, 0.9, 1.3,0.03,0.13, 27, 50,C
2023-07-29 01:08:32, 5.5, 6.1,0.03,0.13, 27, 50,C
2023-07-29 01:09:32, 6.8, 7.4,0.03,0.10, 28, 49,C
2023-07-29 01:10:32, 4.9, 5.9,0.03,0.12, 28, 49,C
2023-07-29 01:11:32, 4.1, 5.2,0.02,0.10, 28, 50,C
2023-07-29 01:12:32, 3.5, 4.5,0.03,0.12, 28, 49,C
2023-07-29 01:13:32, 3.1, 4.5,0.03,0.10, 28, 49,C
2023-07-29 01:14:32, 1.6, 2.6,0.03,0.12, 28, 49,C
2023-07-29 01:15:32, 1.2, 2.0,0.03,0.12, 28, 50,C
2023-07-29 01:16:32, 1.2, 2.0,0.03,0.12, 28, 51,C
2023-07-29 01:17:32, 1.2, 2.0,0.03,0.13, 28, 50,C
2023-07-29 01:18:32, 1.1, 2.0,0.03,0.11, 28, 50,C
