DATE,PM2.5,PM10,HCHO,TVOC,TEMP,HUMI,UNIT
2023-09-18 01:57:16, 0.5, 0.8,0.10,0.51, 25, 53,C
2023-09-18 01:58:16, 0.5, 0.9,0.11,0.51, 26, 52,C
2023-09-18 01:59:16, 0.7, 1.2,0.11,0.51, 26, 52,C
2023-09-18 02:00:16, 0.5, 0.9,0.11,0.51, 26, 52,C
2023-09-18 02:01:16, 0.6, 1.0,0.11,0.51, 26, 51,C
2023-09-18 02:02:16, 0.4, 0.6,0.11,0.51, 26, 51,C
2023-09-18 02:03:16, 0.5, 0.9,0.10,0.51, 26, 51,C
2023-09-18 02:04:16, 0.7, 1.1,0.10,0.51, 26, 51,C
2023-09-18 02:05:16, 0.6, 1.0,0.10,0.51, 26, 51,C
2023-09-18 02:06:16, 0.4, 0.7,0.10,0.51, 26, 50,C
2023-09-18 02:07:16, 0.5, 0.8,0.10,0.51, 26, 50,C
2023-09-18 02:08:16, 0.4, 0.7,0.10,0.51, 26, 50,C
2023-09-18 02:09:16, 0.5, 0.8,0.10,0.51, 26, 50,C
2023-09-18 02:10:16, 0.6, 1.0,0.10,0.51, 27, 50,C
2023-09-18 02:11:16, 0.6, 1.1,0.10,0.51, 27, 50,C
2023-09-18 02:12:16, 0.7, 1.2,0.10,0.51, 27, 50,C
2023-09-18 02:13:16, 0.5, 0.9,0.10,0.51, 27, 50,C
2023-09-18 02:14:16, 0.6, 1.0,0.10,0.51, 27, 49,C
2023-09-18 02:15:16, 0.6, 1.0,0.10,0.51, 27, 49,C
2023-09-18 02:16:16, 0.7, 1.2,0.10,0.51, 27, 49,C
2023-09-18 02:17:16, 0.7, 1.2,0.10,0.51, 27, 49,C
2023-09-18 02:18:16, 0.6, 1.0,0.10,0.50, 27, 49,C
2023-09-18 02:19:16, 0.6, 0.9,0.10,0.50, 27, 49,C
2023-09-18 02:20:16, 0.3, 0.5,0.10,0.50, 27, 49,C
2023-09-18 02:21:16, 0.4, 0.6,0.10,0.50, 27, 49,C
2023-09-18 02:22:16, 0.6, 1.1,0.10,0.50, 27, 49,C
2023-09-18 02:23:16, 0.7, 1.3,0.10,0.50, 27, 49,C
2023-09-18 02:24:16, 0.6, 1.0,0.10,0.50, 27, 49,C
2023-09-18 02:25:16, 0.6, 1.1,0.10,0.50, 27, 49,C
2023-09-18 02:26:16, 0.5, 0.9,0.10,0.50, 27, 49,C
2023-09-18 02:27:16, 0.6, 0.9,0.10,0.50, 27, 49,C
2023-09-18 02:28:16, 0.8, 1.3,0.10,0.50, 27, 49,C
2023-09-18 02:29:16, 0.6, 1.0,0.10,0.50, 27, 49,C
2023-09-18 02:30:16, 0.7, 1.2,0.10,0.50, 27, 49,C
2023-09-18 02:31:16, 0.7, 1.2,0.11,0.51, 27, 49,C
2023-09-18 02:32:16, 0.7, 1.3,0.10,0.49, 27, 49,C
2023-09-18 02:33:16, 0.8, 1.2,0.10,0.48, 27, 49,C
2023-09-18 02:34:16, 0.5, 0.9,0.10,0.49, 27, 49,C
2023-09-18 02:35:16, 0.6, 1.0,0.10,0.50, 27, 49,C
2023-09-18 02:36:16, 0.6, 1.2,0.10,0.50, 27, 49,C
2023-09-18 02:37:16, 0.8, 1.4,0.10,0.51, 27, 49,C
