DATE,PM2.5,PM10,HCHO,TVOC,TEMP,HUMI,UNIT
2023-07-27 00:00:24, 2.6, 4.6,0.03,0.12, 29, 45,C
2023-07-27 00:01:24, 3.1, 5.4,0.03,0.12, 29, 45,C
2023-07-27 00:02:24, 3.0, 5.1,0.03,0.12, 29, 45,C
2023-07-27 00:03:24, 2.9, 5.1,0.03,0.13, 29, 46,C
2023-07-27 00:04:24, 2.4, 4.0,0.03,0.13, 29, 46,C
2023-07-27 00:05:24, 2.4, 4.2,0.03,0.12, 29, 46,C
2023-07-27 00:06:24, 2.5, 4.5,0.03,0.13, 30, 46,C
2023-07-27 00:07:24, 2.9, 5.0,0.03,0.13, 30, 47,C
2023-07-27 00:08:24, 3.0, 5.2,0.03,0.13, 30, 47,C
2023-07-27 00:09:24, 3.0, 5.4,0.03,0.14, 30, 47,C
2023-07-27 00:10:24, 3.0, 5.4,0.03,0.13, 30, 47,C
2023-07-27 00:11:24, 2.9, 5.0,0.03,0.11, 30, 46,C
2023-07-27 00:12:24, 2.3, 4.0,0.02,0.10, 30, 46,C
2023-07-27 00:13:24, 2.7, 4.6,0.02,0.10, 30, 45,C
2023-07-27 00:14:24, 3.0, 5.2,0.03,0.10, 30, 45,C
2023-07-27 00:15:24, 2.9, 5.0,0.03,0.10, 30, 45,C
2023-07-27 00:16:24, 3.0, 5.3,0.03,0.10, 30, 45,C
2023-07-27 00:17:24, 2.6, 4.7,0.03,0.10, 30, 45,C
2023-07-27 00:18:24, 3.0, 5.3,0.03,0.10, 30, 45,C
2023-07-27 00:19:24, 2.9, 5.0,0.03,0.11, 30, 45,C
2023-07-27 00:20:24, 2.6, 4.6,0.03,0.11, 30, 45,C
2023-07-27 00:21:24, 2.7, 4.4,0.03,0.11, 30, 45,C
2023-07-27 00:22:24, 2.7, 4.6,0.03,0.10, 29, 45,C
2023-07-27 00:23:24, 2.3, 3.9,0.03,0.10, 29, 45,C
2023-07-27 00:24:24, 2.9, 5.0,0.02,0.10, 29, 45,C
2023-07-27 00:25:24, 3.2, 5.6,0.03,0.11, 29, 45,C
2023-07-27 00:26:24, 2.9, 5.0,0.03,0.11, 29, 45,C
2023-07-27 00:27:24, 2.9, 4.9,0.03,0.12, 29, 45,C
2023-07-27 00:28:24, 2.7, 4.3,0.03,0.11, 29, 46,C
2023-07-27 00:29:24, 2.7, 4.8,0.03,0.12, 29, 46,C
2023-07-27 00:30:24, 3.0, 5.3,0.03,0.12, 29, 46,C
2023-07-27 00:31:24, 2.9, 4.9,0.03,0.12, 29, 46,C
2023-07-27 00:32:24, 2.7, 4.6,0.03,0.12, 29, 46,C
2023-07-27 00:33:24, 2.5, 4.1,0.03,0.12, 29, 47,C
2023-07-27 00:34:24, 2.8, 4.8,0.03,0.13, 29, 47,C
2023-07-27 00:35:24, 3.1, 5.4,0.03,0.13, 29, 48,C
2023-07-27 00:36:24, 3.2, 5.5,0.03,0.13, 29, 48,C
2023-07-27 00:37:24, 3.0, 5.1,0.03,0.13, 29, 48,C
2023-07-27 00:38:24, 3.0, 5.3,0.03,0.13, 29, 48,C
2023-07-27 00:39:24, 2.9, 5.1,0.03,0.13, 29, 48,C
2023-07-27 00:40:24, 3.2, 5.6,0.03,0.11, 29, 47,C
2023-07-27 00:41:24, 3.1, 5.2,0.02,0.09, 29, 46,C
2023-07-27 00:42:24, 2.6, 4.2,0.02,0.09, 29, 46,C
2023-07-27 00:43:24, 2.9, 5.0,0.02,0.09, 29, 46,C
2023-07-27 00:44:24, 3.3, 5.9,0.02,0.09, 29, 46,C
2023-07-27 00:45:24, 3.4, 5.8,0.02,0.10, 29, 46,C
2023-07-27 00:46:24, 3.4, 6.1,0.02,0.10, 29, 46,C
2023-07-27 00:47:24, 2.7, 4.8,0.02,0.10, 29, 46,C
